Loss
17035.333984375
17030.91015625
17026.4921875
17022.08203125
17017.68359375
17013.29296875
17008.912109375
17004.53515625
17000.16796875
16995.80859375
16991.455078125
16987.109375
16982.76953125
16978.4375
16974.11328125
16969.794921875
16965.484375
16961.18359375
16956.892578125
16952.60546875
16948.330078125
16944.05859375
16939.794921875
16935.53515625
16931.28515625
16927.0390625
16922.80078125
16918.564453125
16914.337890625
16910.1171875
16905.900390625
16901.685546875
16897.46875
16893.2578125
16889.05078125
16884.75
16880.439453125
16876.1640625
16871.94140625
16867.69140625
16863.41796875
16859.1328125
16854.837890625
16850.541015625
16846.25
16841.97265625
16837.779296875
16834.28515625
16831.02734375
16827.80078125
16824.59375
16821.41015625
16818.294921875
16815.337890625
16812.38671875
16809.443359375
16806.513671875
16803.58984375
16800.6640625
16797.740234375
16794.822265625
16791.908203125
16789.001953125
16786.09765625
16783.197265625
16780.291015625
16777.388671875
16774.484375
16771.5859375
16768.69140625
16765.791015625
16762.890625
16759.986328125
16757.080078125
16754.171875
16751.26171875
16748.345703125
16745.48828125
16742.728515625
16739.931640625
16736.994140625
16733.962890625
16730.931640625
16728.138671875
16725.392578125
16722.625
16719.841796875
16717.04296875
16714.232421875
16711.46875
16708.724609375
16705.95703125
16703.166015625
16700.357421875
16697.623046875
16694.884765625
16692.115234375
16689.3203125
16686.50390625
16683.669921875
16680.81640625
16677.9765625
16675.197265625
16672.435546875
16669.623046875
16666.90234375
16664.5859375
16662.181640625
16659.642578125
16657.0390625
16654.4921875
16651.9296875
16649.3515625
16646.81640625
16644.279296875
16641.724609375
16639.140625
16636.529296875
16633.90625
16631.283203125
16628.6484375
16626.037109375
16623.462890625
16620.92578125
16618.455078125
16615.9609375
16613.3984375
16610.76953125
16608.125
16605.51953125
16602.9296875
16600.3125
16597.666015625
16594.994140625
16592.298828125
16589.578125
16586.833984375
16584.06640625
16581.29296875
16578.517578125
16575.724609375
16572.90234375
16570.05078125
16567.173828125
16564.28125
16561.373046875
16558.447265625
16555.498046875
16552.525390625
16549.52734375
16546.50390625
16543.462890625
16540.400390625
16537.31640625
16534.20703125
16531.07421875
16527.9140625
16524.732421875
16521.52734375
16518.296875
16515.04296875
16511.76171875
16508.455078125
16505.125
16501.765625
16498.384765625
16494.9765625
16491.541015625
16488.078125
16484.587890625
16481.072265625
16477.52734375
16473.955078125
16470.35546875
16466.728515625
16463.0703125
16459.38671875
16455.673828125
16451.9296875
16448.162109375
16444.36328125
16440.537109375
16436.6875
16432.845703125
16429.009765625
16425.14453125
16421.24609375
16417.31640625
16413.353515625
16409.64453125
16405.98046875
16402.279296875
16398.548828125
16394.826171875
16391.091796875
16387.333984375
16383.5673828125
16379.8984375
16376.1787109375
16372.4189453125
16368.609375
16364.7353515625
16360.798828125
16356.8203125
16352.8076171875
16348.7841796875
16344.765625
16340.7490234375
16336.6962890625
16332.6025390625
16328.4638671875
16324.28515625
16320.0615234375
16315.7998046875
16311.51171875
16307.2294921875
16302.916015625
16298.548828125
16294.1513671875
16289.71484375
16285.263671875
16280.8447265625
16276.388671875
16271.90234375
16267.365234375
16262.7841796875
16258.154296875
16253.490234375
16248.810546875
16244.087890625
16239.3408203125
16234.5576171875
16229.7265625
16224.8515625
16219.935546875
16215.0078125
16210.0478515625
16205.05078125
16200.0009765625
16194.9013671875
16189.7587890625
16184.58203125
16179.359375
16174.1123046875
16168.8212890625
16163.4853515625
16158.103515625
16152.6748046875
16147.1982421875
16141.6826171875
16136.12109375
16130.51953125
16124.876953125
16119.18359375
16113.4453125
16107.65625
16101.8212890625
16095.943359375
16090.0185546875
16084.0478515625
16078.0263671875
16071.9541015625
16065.8349609375
16059.6650390625
16053.4482421875
16047.181640625
16040.8623046875
16034.490234375
16028.0693359375
16021.5947265625
16015.072265625
16008.4931640625
16001.8642578125
15995.1767578125
15988.439453125
15981.646484375
15974.7998046875
15967.904296875
15960.9609375
15953.9970703125
15946.9638671875
15939.876953125
15932.73828125
15925.533203125
15918.2705078125
15910.958984375
15903.57421875
15896.1435546875
15888.642578125
15881.0869140625
15873.4677734375
15865.78515625
15858.044921875
15850.2373046875
15842.373046875
15834.439453125
15826.4453125
15818.3837890625
15810.2587890625
15802.0693359375
15793.810546875
15785.48828125
15777.1015625
15768.654296875
15760.1416015625
15751.5654296875
15742.912109375
15734.197265625
15725.4169921875
15716.576171875
15707.7353515625
15698.9091796875
15690.0078125
15681.041015625
15671.9921875
15662.859375
15653.6611328125
15644.384765625
15635.0263671875
15625.6162109375
15616.130859375
15606.5703125
15596.931640625
15587.220703125
15577.423828125
15567.5625
15557.6142578125
15547.587890625
15537.4794921875
15527.29296875
15517.0322265625
15506.6865234375
15496.2666015625
15485.759765625
15475.17578125
15464.51953125
15453.7919921875
15442.990234375
15432.1015625
15421.1171875
15410.044921875
15398.8740234375
15387.609375
15376.263671875
15364.8583984375
15353.3466796875
15341.7587890625
15330.087890625
15318.3173828125
15306.4501953125
15294.482421875
15282.416015625
15270.306640625
15258.072265625
15245.7119140625
15233.3046875
15220.7998046875
15208.193359375
15195.486328125
15182.6748046875
15169.76953125
15156.7822265625
15143.6689453125
15130.478515625
15117.185546875
15103.7861328125
15090.3046875
15076.6943359375
15063.0029296875
15049.2021484375
15035.29296875
15021.2841796875
15007.16796875
14992.9521484375
14978.626953125
14964.2001953125
14949.658203125
14935.0185546875
14920.265625
14905.3955078125
14890.4306640625
14875.34765625
14860.1494140625
14844.853515625
14829.4345703125
14813.927734375
14798.357421875
14782.6748046875
14766.8740234375
14750.96484375
14734.94140625
14718.7958984375
14702.54296875
14686.17578125
14669.6875
14653.09765625
14636.39453125
14619.5888671875
14602.775390625
14585.90234375
14568.90234375
14551.7734375
14534.51953125
14517.1396484375
14499.6328125
14482.0048828125
14464.2587890625
14446.3837890625
14428.384765625
14410.263671875
14392.0234375
14373.6572265625
14355.162109375
14336.5439453125
14317.7861328125
14298.869140625
14279.7998046875
14260.5732421875
14241.205078125
14221.708984375
14202.07421875
14182.306640625
14162.408203125
14142.3759765625
14122.2021484375
14101.8984375
14081.4599609375
14060.9501953125
14040.369140625
14019.6279296875
13998.740234375
13977.7412109375
13956.634765625
13935.462890625
13914.8447265625
13894.05859375
13873.080078125
13851.931640625
13830.62109375
13809.1474609375
13787.515625
13765.7255859375
13743.96484375
13721.7705078125
13699.23046875
13676.537109375
13653.7451171875
13630.7890625
13607.662109375
13584.380859375
13560.94921875
13537.349609375
13513.6162109375
13489.736328125
13465.74609375
13441.6171875
13417.5107421875
13393.29296875
13368.83203125
13344.1357421875
13319.23046875
13294.423828125
13269.4609375
13244.34375
13219.0673828125
13193.6611328125
13168.1142578125
13142.4482421875
13116.5947265625
13090.6025390625
13064.482421875
13038.2373046875
13011.931640625
12985.462890625
12958.7783203125
12932.0009765625
12905.1181640625
12878.0927734375
12850.935546875
12823.626953125
12796.1708984375
12768.5625
12740.810546875
12712.9287109375
12684.8984375
12656.7294921875
12628.4169921875
12600.0341796875
12571.412109375
12542.6982421875
12513.8642578125
12484.884765625
12455.7626953125
12426.4853515625
12397.0634765625
12367.50390625
12337.79296875
12307.935546875
12277.9423828125
12247.7998046875
12217.51171875
12187.087890625
12156.517578125
12125.802734375
12094.994140625
12063.966796875
12032.884765625
12001.5888671875
11970.1943359375
11938.646484375
11906.958984375
11875.1279296875
11843.15234375
11811.0302734375
11778.763671875
11746.35546875
11713.8154296875
11681.1201171875
11648.2783203125
11615.306640625
11582.2080078125
11548.94140625
11515.548828125
11482.013671875
11448.33203125
11414.5263671875
11380.5625
11346.474609375
11312.2412109375
11277.865234375
11243.3466796875
11208.693359375
11173.890625
11138.9541015625
11103.8740234375
11068.6591796875
11033.3017578125
10997.80859375
10962.1748046875
10926.4033203125
10890.4931640625
10854.4462890625
10818.279296875
10781.95703125
10745.51171875
10708.9345703125
10672.2177734375
10635.365234375
10598.380859375
10561.271484375
10524.01171875
10486.623046875
10449.107421875
10411.4580078125
10373.67578125
10335.7626953125
10297.7177734375
10259.544921875
10221.2412109375
10182.818359375
10144.267578125
10105.595703125
10066.796875
10027.8701171875
9988.818359375
9949.640625
9910.33984375
9870.916015625
9831.369140625
9791.701171875
9751.912109375
9712.0107421875
9672.037109375
9631.9658203125
9591.7783203125
9551.474609375
9511.056640625
9470.5556640625
9429.8955078125
9389.1513671875
9348.2998046875
9307.3359375
9266.2626953125
9225.080078125
9183.79296875
9142.3984375
9100.90234375
9059.3046875
9017.6025390625
8975.8017578125
8933.9033203125
8891.90625
8849.810546875
8807.623046875
8765.33984375
8722.9658203125
8680.5
8637.9462890625
8595.3037109375
8552.6083984375
8509.7744140625
8466.8896484375
8423.9208984375
8380.87109375
8337.740234375
8294.5322265625
8251.2470703125
8207.8876953125
8164.45361328125
8120.95068359375
8077.3720703125
8033.72119140625
7989.99560546875
7946.19970703125
7902.330078125
7858.39599609375
7814.392578125
7770.38037109375
7726.19775390625
7682.00732421875
7637.75390625
7593.43994140625
7549.06591796875
7504.634765625
7460.1484375
7415.609375
7371.01806640625
7326.3779296875
7281.69140625
7236.958984375
7192.18505859375
7147.37158203125
7102.5185546875
7057.63037109375
7012.708984375
6967.7548828125
6922.7744140625
6877.765625
6832.7412109375
6787.6982421875
6742.62548828125
6697.5439453125
6652.4462890625
6607.34033203125
6562.2197265625
6517.09619140625
6471.966796875
6426.8349609375
6381.70361328125
6336.57470703125
6291.45166015625
6246.3388671875
6201.23486328125
6156.14697265625
6111.07470703125
6066.04931640625
6021.00146484375
5976.0048828125
5931.03759765625
5886.1708984375
5841.18212890625
5796.30712890625
5751.46875
5706.673828125
5661.921875
5617.21923828125
5572.56396484375
5527.96240234375
5483.41455078125
5438.92822265625
5394.49951171875
5350.13720703125
5305.8369140625
5261.62841796875
5217.4541015625
5173.376953125
5129.375
5085.45166015625
5041.61328125
4997.85986328125
4954.19384765625
4910.62109375
4867.14501953125
4823.759765625
4780.4755859375
4737.29833984375
4694.22119140625
4651.25634765625
4608.4013671875
4565.6611328125
4523.03857421875
4480.53564453125
4438.15478515625
4395.89794921875
4353.76904296875
4311.77001953125
4269.90380859375
4228.18896484375
4186.59228515625
4145.150390625
4103.849609375
4062.69677734375
4021.692138671875
3980.771728515625
3939.947021484375
3898.81201171875
3857.787353515625
3816.65478515625
3775.7041015625
3734.843017578125
3694.093994140625
3653.4912109375
3613.01953125
3572.710205078125
3532.5625
3492.57958984375
3452.776611328125
3413.156005859375
3373.722412109375
3334.4833984375
3295.435302734375
3256.598388671875
3217.950927734375
3179.52294921875
3141.301025390625
3103.2958984375
3065.541259765625
3027.94482421875
2990.61181640625
2953.5126953125
2916.48291015625
2879.659423828125
2843.042724609375
2806.620361328125
2770.41259765625
2734.443359375
2698.688720703125
2663.181396484375
2627.90185546875
2592.880126953125
2558.09033203125
2523.565185546875
2489.289306640625
2455.26171875
2421.515869140625
2388.006103515625
2354.77587890625
2321.80322265625
2289.1025390625
2256.675048828125
2224.51318359375
2192.63037109375
2161.021728515625
2129.715087890625
2098.650634765625
2067.88525390625
2037.4039306640625
2007.198486328125
1977.2822265625
1947.64501953125
1918.298583984375
1889.2314453125
1860.453369140625
1831.96728515625
1803.7652587890625
1775.8587646484375
1748.2430419921875
1720.9239501953125
1693.8853759765625
1667.144287109375
1640.698486328125
1614.5443115234375
1588.68359375
1563.115478515625
1537.841064453125
1512.8585205078125
1488.169921875
1463.7762451171875
1439.67626953125
1415.8697509765625
1392.3538818359375
1369.129150390625
1346.1937255859375
1323.5487060546875
1301.3665771484375
1279.1990966796875
1257.396484375
1235.929931640625
1214.7529296875
1193.858642578125
1173.252197265625
1152.933349609375
1132.897216796875
1113.1409912109375
1093.67626953125
1074.48681640625
1055.5794677734375
1036.9351806640625
1018.553466796875
1000.7523803710938
982.7042846679688
965.2114868164062
947.9766235351562
931.0390625
914.3328857421875
897.8973999023438
881.7109375
865.7733154296875
850.113037109375
834.6840209960938
819.6074829101562
804.6795654296875
790.0155639648438
775.6455078125
761.529541015625
747.6405639648438
734.0036010742188
720.5965576171875
707.422119140625
694.50634765625
681.7991333007812
669.3312377929688
657.1226196289062
645.1051635742188
633.4422607421875
621.843994140625
610.5527954101562
599.4874267578125
588.6221923828125
577.9636840820312
567.5084838867188
557.2691650390625
547.2259521484375
