MSE_Loss,PDE_Loss,BC_Loss,Data_Loss
1106.3409423828125,1.917978261190001e-05,678.6387939453125,427.7021484375
1106.2657470703125,1.9061531929764897e-05,678.59423828125,427.6715087890625
1106.191162109375,1.8925858967122622e-05,678.5502319335938,427.6408996582031
1106.1165771484375,1.8793236449710093e-05,678.5062255859375,427.6103515625
1106.0421142578125,1.8670241843210533e-05,678.4622802734375,427.579833984375
1105.968994140625,1.851143861131277e-05,678.4197998046875,427.54925537109375
1105.898193359375,1.8341299437452108e-05,678.3793334960938,427.518798828125
1105.8363037109375,1.8104010450770147e-05,678.3478393554688,427.4884948730469
1105.777099609375,1.784735832188744e-05,678.31787109375,427.4592590332031
1105.7193603515625,1.7617187040741555e-05,678.2883911132812,427.4309387207031
1105.662109375,1.740685911499895e-05,678.2588500976562,427.4033203125
1105.60546875,1.725045331113506e-05,678.2290649414062,427.37646484375
1105.5498046875,1.708951822365634e-05,678.1993408203125,427.3504333496094
1105.494384765625,1.6912683349801227e-05,678.1693725585938,427.3250427246094
1105.4383544921875,1.673423139436636e-05,678.1380004882812,427.3003234863281
1105.385986328125,1.6544898244319484e-05,678.10986328125,427.27606201171875
1105.3349609375,1.6351537851733156e-05,678.0825805664062,427.2523193359375
1105.28759765625,1.6134490579133853e-05,678.058837890625,427.228759765625
1105.240234375,1.5934820112306625e-05,678.034912109375,427.2053527832031
1105.19189453125,1.5771016478538513e-05,678.009765625,427.18218994140625
1105.142822265625,1.5620014892192557e-05,677.9837036132812,427.15911865234375
1105.0931396484375,1.5479827197850682e-05,677.9569702148438,427.1361389160156
1105.04296875,1.5352015907410532e-05,677.9296264648438,427.11328125
1104.9932861328125,1.521006015536841e-05,677.9027709960938,427.0905456542969
1104.9439697265625,1.5071874258865137e-05,677.8759155273438,427.0680236816406
1104.89453125,1.494835305493325e-05,677.8487548828125,427.0457458496094
1104.84521484375,1.4876933164487127e-05,677.8214111328125,427.02374267578125
1104.7962646484375,1.4801188626734074e-05,677.7943115234375,427.0019226074219
1104.7470703125,1.473137854191009e-05,677.766845703125,426.9801940917969
1104.6976318359375,1.4653898688266054e-05,677.7391357421875,426.95849609375
1104.6478271484375,1.4569004633813165e-05,677.7110595703125,426.9367370605469
1104.59814453125,1.4460998499998823e-05,677.6832275390625,426.9149169921875
1104.5487060546875,1.4347750038723461e-05,677.6556396484375,426.8930358886719
1104.498779296875,1.4243652003642637e-05,677.627685546875,426.8710632324219
1104.4482421875,1.4128434486337937e-05,677.5991821289062,426.8489990234375
1104.397216796875,1.400056316924747e-05,677.5704956054688,426.8267822265625
1104.3460693359375,1.3857102203473914e-05,677.54150390625,426.8045349121094
1104.29443359375,1.3700115232495591e-05,677.5122680664062,426.7821350097656
1104.2421875,1.3558892533183098e-05,677.4824829101562,426.7596435546875
