Average_MSE_Loss,Average_PDE_Loss,Average_BC_Loss,Average_Data_Loss
1093.6013793945312,5.3441774745977e-06,671.5608337402343,422.0405303955078
1093.4944213867188,5.344735239987131e-06,671.4984741210938,421.99595031738284
1093.3857543945312,5.341850378925983e-06,671.4349609375,421.9507781982422
1093.2753173828125,5.348280667405447e-06,671.3703247070313,421.9049591064453
1093.1633911132812,5.356467417882982e-06,671.3048889160157,421.8585174560547
1093.05009765625,5.364416673359074e-06,671.238671875,421.8114410400391
1092.9353393554688,5.37929017099259e-06,671.1715454101562,421.76378479003904
1092.8189697265625,5.3957071404653336e-06,671.1034545898438,421.71552124023435
1092.7010986328125,5.419238525306014e-06,671.0344299316406,421.66668701171875
1092.5820434570312,5.441107174419813e-06,670.9647644042968,421.61729736328124
1092.4620361328125,5.4695313963293305e-06,670.8946960449218,421.5673400878906
1092.3406127929688,5.499339224002142e-06,670.8237670898437,421.51682739257814
1092.2175659179688,5.518393897929741e-06,670.7518676757812,421.46571350097656
1092.09267578125,5.538838275853664e-06,670.6786987304688,421.4139801025391
1091.9661254882812,5.556102186687894e-06,670.6046081542969,421.3615417480469
1091.8379150390624,5.574224941540251e-06,670.5294982910157,421.3084320068359
1091.7086059570313,5.589880990797269e-06,670.4540161132812,421.25457763671875
1091.577587890625,5.603219872440945e-06,670.3775634765625,421.2000274658203
1091.44482421875,5.609242189308361e-06,670.3000610351562,421.1447814941406
1091.310400390625,5.6167690900110754e-06,670.2215881347656,421.08881225585935
1091.1742309570313,5.62390539684543e-06,670.1420593261719,421.03216857910155
1091.0362548828125,5.632450585579818e-06,670.0614440917968,420.9748077392578
1090.8969482421876,5.6484366254494486e-06,669.9801818847657,420.9167510986328
1090.7560424804688,5.669239638450563e-06,669.8980590820313,420.8579833984375
1090.6137329101562,5.701990646400646e-06,669.8151428222657,420.79856872558594
1090.4697265625,5.72627208441645e-06,669.7312683105469,420.73846130371095
1090.3241088867187,5.75047731530276e-06,669.6464782714844,420.6776062011719
1090.1764892578126,5.779477368150765e-06,669.5604919433594,420.6160095214844
1090.0269409179687,5.8086122876943594e-06,669.4733032226562,420.5536315917969
1089.8755981445313,5.844017762512976e-06,669.38505859375,420.4905181884766
1089.7220581054687,5.883160838493495e-06,669.2954162597656,420.42662353515624
1089.5659912109375,5.915926224986379e-06,669.2041198730469,420.36187133789065
1089.40751953125,5.948153525991984e-06,669.111279296875,420.2962280273438
1089.2469848632813,5.98176211781265e-06,669.0172607421875,420.22972106933594
1089.0844604492188,6.018215546532701e-06,668.9221496582031,420.1623199462891
1088.9195190429687,6.049024722187823e-06,668.8254638671875,420.0940704345703
1088.7527709960937,6.079765327626774e-06,668.7277709960938,420.0249847412109
1088.5841186523437,6.0964566955590275e-06,668.6289855957032,419.955126953125
1088.4132690429688,6.109778570362323e-06,668.5288818359375,419.88439025878904
1088.2408813476563,6.1330725543484735e-06,668.4281433105468,419.8127410888672
1088.066748046875,6.157294532727065e-06,668.3265686035156,419.740185546875
1087.890869140625,6.18658465327826e-06,668.2240905761719,419.6667724609375
1087.7123779296876,6.22315797045303e-06,668.1198852539062,419.59248046875
1087.5309814453126,6.265046221187731e-06,668.013720703125,419.51726684570315
1087.3471557617188,6.310971309630986e-06,667.9060485839843,419.4411102294922
1087.160498046875,6.35597644986774e-06,667.7965393066406,419.36395568847655
1086.9712158203124,6.391835904651089e-06,667.6854309082031,419.2857940673828
1086.7784790039063,6.418098638505398e-06,667.5719116210937,419.20656127929686
1086.582958984375,6.446598138154513e-06,667.4567260742188,419.1262268066406
1086.383935546875,6.466971404961441e-06,667.3393249511719,419.04461059570315
1086.18173828125,6.478989524794087e-06,667.2200317382812,418.9617126464844
1085.9759643554687,6.495754007573851e-06,667.0984924316406,418.8774810791016
1085.766748046875,6.509640502372349e-06,666.9748718261719,418.7918731689453
1085.5540649414063,6.5317014104948615e-06,666.8492065429688,418.7048583984375
1085.3376953125,6.552575945306671e-06,666.7212951660156,418.6164215087891
1085.11767578125,6.579610362678067e-06,666.5911499023438,418.5265228271484
1084.8940673828124,6.600815396495818e-06,666.4589294433594,418.4351501464844
1084.6669921875,6.631729786477081e-06,666.3246887207031,418.3423156738281
1084.4365966796875,6.660429335170193e-06,666.1885681152344,418.24802551269534
1084.2030517578125,6.693001574831215e-06,666.0507385253907,418.15232543945314
1083.9666748046875,6.723688153442709e-06,665.9114196777343,418.0552673339844
1083.7266235351562,6.749071559397635e-06,665.7697692871094,417.95685119628905
1083.482861328125,6.782669214544512e-06,665.6258483886719,417.8570220947266
1083.2352661132813,6.816051691771463e-06,665.4794616699219,417.7558074951172
1082.9835205078125,6.848019637573088e-06,665.3305480957031,417.6529846191406
1082.7274536132813,6.8801377238969504e-06,665.1789611816406,417.5485015869141
1082.4674682617188,6.9110572070485435e-06,665.0251281738281,417.4423431396484
1082.2026123046876,6.952599929377357e-06,664.8681884765625,417.3344268798828
1081.9332763671875,6.998494401955213e-06,664.7086364746094,417.2246429443359
1081.6592895507813,7.0401117909568715e-06,664.5463439941407,417.112939453125
1081.380517578125,7.079128442910587e-06,664.3812377929687,416.9992736816406
1081.0964233398438,7.11224573706204e-06,664.212890625,416.88352966308594
1080.8071533203124,7.147610281776906e-06,664.0414611816407,416.76568603515625
1080.51298828125,7.189059152779009e-06,663.8672668457032,416.6457275390625
1080.213525390625,7.235758758383781e-06,663.6898620605468,416.5236572265625
1079.9080810546875,7.285107642474031e-06,663.5087463378907,416.39935302734375
1079.5964721679688,7.327403753265571e-06,663.3237243652344,416.27276916503905
1079.2792602539062,7.364989804159449e-06,663.135302734375,416.1439575195312
1078.9563598632812,7.415394927079433e-06,662.9435241699218,416.01282958984376
1078.6276977539062,7.466711028314421e-06,662.7483642578125,415.87933349609375
1078.2933227539063,7.521938502463854e-06,662.5498474121093,415.7434478759766
1077.9524291992188,7.56799587122714e-06,662.3472839355469,415.6051513671875
1077.60595703125,7.61808284437393e-06,662.1415344238281,415.46441345214845
1077.2537719726563,7.665434040404762e-06,661.9324951171875,415.3212554931641
1076.8962280273438,7.710909997626914e-06,661.720458984375,415.17575988769534
1076.5332153320312,7.759962713294044e-06,661.5052307128906,415.0280059814453
1076.1644409179687,7.816127785531535e-06,661.2865173339844,414.8779296875
1075.789892578125,7.877409510115286e-06,661.0644287109375,414.7254608154297
1075.4101196289062,7.925924049345667e-06,660.8395385742188,414.570556640625
1075.0248168945313,7.983000116951189e-06,660.6115661621094,414.41322937011716
1074.6335815429688,8.025671382938526e-06,660.3800354003906,414.2535461425781
1074.236083984375,8.078090817775774e-06,660.1446716308594,414.09141845703124
1073.8321899414063,8.138899514165131e-06,659.9053955078125,413.9267944335937
1073.42177734375,8.19776476532752e-06,659.6621032714844,413.75966796875
1073.00478515625,8.259245171871044e-06,659.4147521972657,413.5900054931641
1072.5816650390625,8.331991634236146e-06,659.1639221191406,413.4177276611328
1072.1525390625,8.415778287940156e-06,658.9096557617188,413.2428741455078
1071.7167114257813,8.500305031589051e-06,658.6513061523438,413.0653900146484
1071.2741943359374,8.590728501189916e-06,658.3889831542969,412.88518981933595
1070.82490234375,8.695454582152706e-06,658.1226684570313,412.7022247314453
1070.36865234375,8.80044335644925e-06,657.8522644042969,412.51637573242186
1069.905908203125,8.907044568218226e-06,657.5780883789063,412.32781372070315
1069.4360961914062,9.025271540963332e-06,657.2996520996094,412.1364288330078
1068.958984375,9.143307173076209e-06,657.0168090820313,411.9421905517578
1068.4744750976563,9.263806467174618e-06,656.7294860839844,411.744970703125
1067.982568359375,9.390190439262369e-06,656.4377746582031,411.54477844238284
1067.4830444335937,9.508841682759338e-06,656.1415283203125,411.3415100097656
1066.9757690429688,9.629307783143304e-06,655.8405822753906,411.1351745605469
1066.460760498047,9.743750530333272e-06,655.5349548339843,410.9257751464844
1065.9378051757812,9.858273725171784e-06,655.2246154785156,410.71319885253905
1065.4070068359374,9.983132898128133e-06,654.9096008300781,410.4973999023438
1064.86806640625,1.0105301123530808e-05,654.5897155761719,410.2783538818359
1064.320819091797,1.02472532887532e-05,654.264794921875,410.0560363769531
1063.765185546875,1.0384649294792326e-05,653.9348083496094,409.83037719726565
1063.2016479492188,1.0533700327641782e-05,653.6002624511718,409.60138244628905
1062.630145263672,1.0686063444609317e-05,653.2611083984375,409.3690185546875
1062.049951171875,1.084788602838671e-05,652.9167175292969,409.1332305908203
1061.4610290527344,1.1009414777163329e-05,652.5670715332031,408.8939605712891
1060.8636657714844,1.1200467105254574e-05,652.2124938964844,408.6511535644531
1060.2571411132812,1.1378226616898246e-05,651.8524108886719,408.4047485351563
1059.6421508789062,1.1553067963632202e-05,651.4874328613281,408.1547119140625
1059.0176879882813,1.1749316439590984e-05,651.1166015625,407.9010925292969
1058.3838623046875,1.194692525245955e-05,650.7400634765625,407.64377746582034
1057.7404541015626,1.2131111697044617e-05,650.3577941894531,407.3826507568359
1057.0874267578124,1.2340232262886276e-05,649.9697631835937,407.1176513671875
1056.42451171875,1.2548423876523885e-05,649.5757080078125,406.848779296875
1055.7511596679688,1.2749195764172328e-05,649.17529296875,406.5758575439453
1055.067578125,1.2951602701605226e-05,648.768701171875,406.2988555908203
1054.3739929199219,1.3153581505775946e-05,648.3562805175782,406.0176696777344
1053.668896484375,1.3385409977217932e-05,647.9366333007813,405.73224487304685
1052.9524536132812,1.3620041340800525e-05,647.5100463867187,405.4424285888672
1052.225030517578,1.3860024142786643e-05,647.0768737792969,405.1481506347656
1051.4858154296876,1.4102907698543277e-05,646.636474609375,404.8493316650391
1050.7345336914063,1.430377889164447e-05,646.1887023925781,404.54583740234375
1049.9712158203124,1.4518816340114426e-05,645.7335205078125,404.23768615722656
1049.1958618164062,1.4760187559659243e-05,645.2710815429688,403.9247711181641
1048.4082641601562,1.5037558114272542e-05,644.8013244628906,403.60692443847654
1047.608221435547,1.5337979107243882e-05,644.3241882324219,403.2840118408203
1046.7958374023438,1.5639388686849996e-05,643.8398742675781,402.9559600830078
1045.9706420898438,1.5973453361084467e-05,643.3479736328125,402.6226470947266
1045.13232421875,1.633969202998742e-05,642.8482666015625,402.284033203125
1044.28134765625,1.6719443141255397e-05,642.34111328125,401.94020385742186
1043.4171264648437,1.7112304777811006e-05,641.8260192871094,401.5910888671875
1042.5396362304687,1.752742589360423e-05,641.3029968261719,401.23662719726565
1041.648504638672,1.7960233503799827e-05,640.7717102050781,400.8767791748047
1040.7434692382812,1.8386769903599996e-05,640.2319885253906,400.51146545410154
1039.8247802734375,1.8821099303067967e-05,639.6841857910156,400.14056396484375
1038.8923706054688,1.9279022052387517e-05,639.128271484375,399.7640899658203
1037.9453430175781,1.9738884049047556e-05,638.5634399414063,399.38190307617185
1036.9840942382812,2.0226032165737707e-05,637.9901428222656,398.9939208984375
1036.0086181640625,2.072740515473015e-05,637.4086120605468,398.59999694824216
1035.0185791015624,2.128376621044481e-05,636.8184753417969,398.20009155273436
1034.0128540039063,2.187336859833522e-05,636.2188842773437,397.7939697265625
1032.9912536621093,2.2495086949447795e-05,635.6097290039063,397.38149108886716
1031.9536376953124,2.313418857511351e-05,634.9910278320312,396.9625732421875
1030.9005004882813,2.377489453238013e-05,634.3632019042968,396.5372680664062
1029.8312561035157,2.4437642684915774e-05,633.7256530761719,396.1055908203125
1028.7454345703125,2.5119292877207046e-05,633.0779602050782,395.66745910644534
1027.6428466796874,2.581846667908394e-05,632.4201171875,395.2227325439453
1026.5245483398437,2.6569543103960312e-05,631.7532897949219,394.77126159667966
1025.3893798828126,2.7343094950538215e-05,631.0763244628906,394.3130279541016
1024.2376586914063,2.8105535074018916e-05,630.3895263671875,393.8481048583984
1023.0700561523438,2.8881557341264852e-05,629.6931579589843,393.3768798828125
1021.8854187011718,2.9676854910576367e-05,628.9864868164062,392.8988983154297
1020.6835815429688,3.0491427105516776e-05,628.2696350097656,392.4139129638672
1019.4643615722656,3.131930439508324e-05,627.5424682617188,391.92186584472654
1018.226953125,3.2170597495451145e-05,626.804248046875,391.4226898193359
1016.9708312988281,3.30275610906483e-05,626.0546081542968,390.91620483398435
1015.6958435058593,3.389653659269243e-05,625.2936584472657,390.40215759277345
1014.4016174316406,3.480891444382905e-05,624.5210876464844,389.8804901123047
1013.0882446289063,3.57534944953386e-05,623.7371337890625,389.3510772705078
1011.7555236816406,3.674331439356138e-05,622.9416564941406,388.81383056640624
1010.403125,3.774375907141803e-05,622.1345031738281,388.2685882568359
1009.0310607910156,3.8785554869491536e-05,621.3156555175781,387.7153747558594
1007.6392822265625,3.98352922502454e-05,620.4850219726562,387.1542083740234
1006.2275573730469,4.089739836103945e-05,619.64248046875,386.5850341796875
1004.7953552246094,4.198705581757167e-05,618.7874145507812,386.0079010009766
1003.3425170898438,4.314378106755612e-05,617.9199096679688,385.4225799560547
1001.8689208984375,4.436257514726094e-05,617.0400451660156,384.8288330078125
1000.3741149902344,4.5639642451078544e-05,616.1473571777344,384.2267333984375
998.8580993652344,4.698780281842119e-05,615.2417724609375,383.6162872314453
997.3217529296875,4.840389021865121e-05,614.3242919921875,382.997412109375
995.7637939453125,4.98868673389552e-05,613.3940734863281,382.36968688964845
994.1826721191406,5.135922120871328e-05,612.449609375,381.73301391601564
992.578662109375,5.287453230948813e-05,611.49140625,381.08721618652345
990.9515380859375,5.441423022602976e-05,610.5193603515625,380.4321319580078
989.3007751464844,5.5982097455853365e-05,609.5330383300782,379.76767883300784
987.6266845703125,5.7576034714657e-05,608.5328796386718,379.0937469482422
985.9291625976563,5.92369887726818e-05,607.5188842773438,378.41021728515625
984.2078430175782,6.09697784511809e-05,606.4906799316407,377.7171173095703
982.4627990722656,6.270840790421062e-05,605.4483947753906,377.01435546875
980.6935424804688,6.45268405492061e-05,604.3914733886719,376.302001953125
978.8997863769531,6.640370945660834e-05,603.3198852539062,375.57984619140626
977.0815368652344,6.83107268969252e-05,602.2337036132812,374.8477844238281
975.2379943847657,7.02793470850338e-05,601.1322204589844,374.1057067871094
973.3679138183594,7.231391160757993e-05,600.0145965576172,373.35326232910154
971.4714050292969,7.442076714596624e-05,598.8810424804688,372.5903076171875
969.5483947753906,7.661079988565688e-05,597.7316284179688,371.8166961669922
967.5983581542969,7.887660120786677e-05,596.5658905029297,371.0323913574219
965.6212463378906,8.12023796243011e-05,595.3839385986328,370.23723754882815
963.616796875,8.358248784361422e-05,594.1856079101562,369.4311096191406
961.5848571777344,8.605817129136994e-05,592.9708740234375,368.6138946533203
959.5265869140625,8.857063155573997e-05,591.7403167724609,367.7861724853516
957.4417846679687,9.120429099311878e-05,590.4937377929688,366.9479583740234
955.3289001464843,9.390432974214491e-05,589.2303039550782,366.0985137939453
953.1873046875,9.666165836961227e-05,587.9495819091796,365.2376434326172
951.0166442871093,9.95297589497568e-05,586.6513488769531,364.3652008056641
948.8167907714844,0.00010248635193192968,585.3356048583985,363.48109436035156
946.5876281738281,0.00010560378013906302,584.0021545410157,362.5853790283203
944.3291381835937,0.00010878895562882462,582.6511047363281,361.6779327392578
942.0411865234375,0.00011208220317939776,581.2824615478515,360.7586181640625
939.72314453125,0.00011529018399869528,579.8956939697266,359.82732543945315
937.375146484375,0.0001187382189073105,578.4909149169922,358.8841125488281
934.9971923828125,0.0001224365762027446,577.0682647705078,357.9287994384766
932.5887512207031,0.0001262227586039444,575.6272155761719,356.96140441894534
930.1498413085938,0.00013016541568049432,574.167935180664,355.9817718505859
927.6798217773437,0.00013418991072740029,572.6898590087891,354.9898223876953
925.1775268554687,0.0001383785804364379,571.1919860839844,353.9853912353516
922.6436950683594,0.0001426864785116777,569.6752777099609,352.96827697753906
920.0775695800781,0.00014711944818373012,568.13916015625,351.9382659912109
917.4786254882813,0.00015166158716510835,566.5832305908203,350.8952392578125
914.8469543457031,0.0001562962804655399,565.0076599121094,349.8391418457031
912.1817626953125,0.00016100788511721475,563.4117706298828,348.76983947753905
909.4834777832032,0.00016587146010351716,561.7959259033203,347.68738708496096
906.7510375976562,0.00017092886057525902,560.1593475341797,346.59153747558594
903.9837280273438,0.00017625179373226274,558.5014526367188,345.4821075439453
901.1821655273437,0.00018172115678680712,556.8230377197266,344.3589569091797
898.3463256835937,0.0001872626379963549,555.1241882324218,343.2219543457031
895.4749755859375,0.00019297673836717876,553.4038726806641,342.07091064453124
892.5681518554687,0.00019888817873834342,551.6620422363281,340.90590209960936
889.6264038085938,0.00020482817526499276,549.8993225097656,339.72689056396484
886.6489990234375,0.00021095289807817607,548.1150451660156,338.53374938964845
883.6353149414062,0.00021726333400238219,546.3087341308594,337.32637481689454
880.584033203125,0.0002236775714891337,544.4791473388672,336.10465240478516
877.4957580566406,0.00023039083266667147,542.6270477294922,334.8684829711914
874.3712646484375,0.0002371194761735751,540.7534057617188,333.6176254272461
871.2091247558594,0.00024409004845438176,538.8569366455079,332.3519515991211
868.00908203125,0.000251233156905073,536.9375152587891,331.0713226318359
864.7706420898437,0.0002586690466841901,534.9947845458985,329.7756057739258
861.4939208984375,0.00026624448578331793,533.0287719726563,328.4648696899414
858.1795471191406,0.0002740785797413992,531.0400115966797,327.13927154541017
854.8267578125,0.0002820365770958233,529.0280212402344,325.79845275878904
851.4348266601562,0.0002901778802879562,526.9922668457032,324.44227600097656
848.0035888671875,0.0002984205922530236,524.9327850341797,323.0705078125
844.5334655761719,0.00030687957585087136,522.84990234375,321.68324584960936
841.0246398925781,0.00031549555696983587,520.7435974121094,320.2807373046875
837.4757202148437,0.0003245292176870862,518.6127105712891,318.86270294189455
833.8876403808594,0.00033373230926372346,516.4579833984375,317.42932891845703
830.2601684570312,0.00034312736336232773,514.2794616699218,315.98035888671876
826.5941589355468,0.00035276273713407135,512.0780670166016,314.51573944091797
822.8887451171875,0.00036269994036501884,509.8529357910156,313.0354537963867
819.1431396484375,0.0003730265235844854,507.6032684326172,311.5395172119141
815.3572265625,0.00038375752469619326,505.3289520263672,310.0278884887695
811.5313598632813,0.0003952593921439984,503.0303009033203,308.50067138671875
807.6649780273438,0.0004059187463553826,500.70693359375,306.9576477050781
803.7585815429687,0.00041714473286447173,498.359228515625,305.39892730712893
799.8121765136718,0.0004290545504318288,495.9873291015625,303.82442779541014
795.8253234863281,0.0004412938477344142,493.59080505371094,302.2340774536133
791.7978393554688,0.00045370254324552663,491.1695953369141,300.62779846191404
787.7297088623047,0.00046632856128780986,488.7235931396484,299.0056549072266
783.6207214355469,0.000479366549234328,486.25257568359376,297.36766204833987
779.470751953125,0.0004928950562771206,483.7563537597656,295.7139099121094
775.280404663086,0.0005067025272182946,481.2354217529297,294.0444671630859
771.0482299804687,0.000520782525290997,478.6889221191406,292.3587844848633
766.7734680175781,0.0005352302111987228,476.11627502441405,290.6566635131836
762.4571350097656,0.0005497756917975493,473.5183349609375,288.93824615478513
758.0999694824219,0.0005646802049795952,470.89552001953126,287.2038818359375
753.7030578613281,0.0005797911734134687,468.24854431152346,285.4539199829102
749.2651306152344,0.0005952037515726261,465.5761962890625,283.68833312988284
744.7865112304687,0.0006112912356002198,462.8787872314453,281.90710601806643
740.2674926757812,0.0006277082990891359,460.15671997070314,280.11014556884766
735.7078430175782,0.0006443970257350884,457.40956420898436,278.29764862060546
731.1083679199219,0.0006617790402742684,454.6379760742187,276.4697235107422
726.4684204101562,0.0006795371645694104,451.8414337158203,274.6262924194336
721.7883514404297,0.0006979668003623373,449.02025451660154,272.767399597168
717.0683715820312,0.0007168509972416359,446.1745544433594,270.89310455322266
712.3085510253907,0.0007361812143699354,443.30413208007815,269.003678894043
707.5125732421875,0.0007562528222024411,440.41165618896486,267.1001571655273
702.6767333984375,0.0007767972247620491,437.4940582275391,265.18190002441406
