,training loss,relative l2
142,5.286167144775391,0.08470270782709122
143,6.623577117919922,0.07338294386863708
144,5.209749221801758,0.08604680001735687
145,5.063835620880127,0.08425222337245941
146,5.426831245422363,0.06386839598417282
147,4.045662879943848,0.06576515734195709
148,4.765373229980469,0.08000360429286957
149,3.9158966541290283,0.05578058585524559
150,3.831974744796753,0.052911385893821716
151,4.132916450500488,0.07073957473039627
152,3.297602653503418,0.0524744987487793
153,3.900083065032959,0.04606957733631134
154,3.671743392944336,0.06332001090049744
155,3.0582497119903564,0.05108850821852684
156,4.016453742980957,0.042855970561504364
157,3.3410532474517822,0.05784856900572777
158,3.0047078132629395,0.051627252250909805
159,3.7634332180023193,0.039395030587911606
160,2.7217936515808105,0.0463661327958107
161,2.8799123764038086,0.05090570077300072
162,2.790595293045044,0.03199338540434837
163,2.29557466506958,0.032832223922014236
164,2.5250964164733887,0.045572295784950256
165,2.1394951343536377,0.030368903651833534
166,2.3150265216827393,0.02776559814810753
167,2.2937564849853516,0.042829036712646484
168,1.937596321105957,0.03271451219916344
169,2.407134532928467,0.028174711391329765
170,2.1463911533355713,0.04239208623766899
171,1.8412013053894043,0.03543159365653992
172,2.3969478607177734,0.029208365827798843
173,1.8931140899658203,0.03985881432890892
174,1.7675611972808838,0.037852585315704346
175,2.0261969566345215,0.026573259383440018
176,1.4647316932678223,0.031106267124414444
177,1.5670783519744873,0.03629019111394882
178,1.4228070974349976,0.021543320268392563
179,1.2271312475204468,0.021558193489909172
180,1.314897894859314,0.03244932368397713
181,1.08204185962677,0.022412965074181557
182,1.2323966026306152,0.020344659686088562
183,1.241997480392456,0.03357605263590813
184,0.9408203363418579,0.023358279839158058
185,1.3325804471969604,0.02230706997215748
186,1.2890996932983398,0.03695843741297722
187,0.8548020124435425,0.024657374247908592
188,1.6087682247161865,0.027228940278291702
189,1.37888503074646,0.04071270301938057
190,0.9584867358207703,0.031376954168081284
191,1.7723137140274048,0.03054269589483738
192,0.9898256659507751,0.033797889947891235
193,1.1354515552520752,0.0380670540034771
194,0.9035802483558655,0.018347367644309998
195,0.6623385548591614,0.015033547766506672
196,0.8551008701324463,0.03221585601568222
197,0.6291928291320801,0.024421850219368935
198,0.7799749374389648,0.017310526221990585
199,0.4650522470474243,0.015994008630514145
200,0.6182538270950317,0.026606878265738487
201,0.3861735463142395,0.012437580153346062
202,0.5516234636306763,0.014356503263115883
203,0.6075145602226257,0.02719915471971035
204,0.34741175174713135,0.016836754977703094
205,0.7800794839859009,0.020195117220282555
206,0.6488073468208313,0.0287393219769001
207,0.3486863374710083,0.01869294047355652
208,0.9559402465820312,0.024434305727481842
209,0.6875455975532532,0.030537746846675873
210,0.42100173234939575,0.023031722754240036
211,0.9368093609809875,0.024995800107717514
212,0.42103031277656555,0.023901356384158134
213,0.546836256980896,0.028363773599267006
214,0.431830495595932,0.01282199751585722
215,0.353796124458313,0.010331976227462292
216,0.44898682832717896,0.02594575472176075
217,0.27960091829299927,0.019179100170731544
218,0.4324747622013092,0.014457336626946926
219,0.1445617824792862,0.007187529467046261
220,0.3435625433921814,0.022472675889730453
221,0.10716627538204193,0.0054841963574290276
222,0.3003298044204712,0.013136659748852253
223,0.30890512466430664,0.02078566513955593
224,0.11405712366104126,0.010908187367022038
225,0.47732365131378174,0.019304411485791206
226,0.43081218004226685,0.0243857242166996
227,0.12606975436210632,0.012180842459201813
228,0.7097477316856384,0.024645095691084862
229,0.6044266819953918,0.029459979385137558
230,0.23032359778881073,0.0183474812656641
231,0.8644859790802002,0.02745574526488781
232,0.3485683798789978,0.02347990684211254
233,0.46832796931266785,0.027505965903401375
234,0.3482637107372284,0.013757601380348206
235,0.3118673264980316,0.011934059672057629
236,0.3713122010231018,0.024899577721953392
237,0.28255295753479004,0.021598847582936287
238,0.32440632581710815,0.012453734874725342
239,0.18789242208003998,0.007758896332234144
240,0.294383704662323,0.022041231393814087
241,0.13388650119304657,0.014219170436263084
242,0.3057990074157715,0.014259382151067257
243,0.05052328109741211,0.00614779070019722
244,0.2135893702507019,0.018030405044555664
245,0.0634467601776123,0.005070206709206104
246,0.12452742457389832,0.009232117794454098
247,0.2210696041584015,0.017383573576807976
248,0.02812257409095764,0.004457002505660057
249,0.25639787316322327,0.01512079406529665
250,0.25668492913246155,0.018076740205287933
251,0.03676663339138031,0.005850571673363447
252,0.37971818447113037,0.01893674209713936
253,0.39098501205444336,0.022478166967630386
254,0.05135703831911087,0.007579526863992214
255,0.5889253616333008,0.023735802620649338
256,0.5393823385238647,0.02730301208794117
257,0.14744578301906586,0.014736373908817768
258,0.7506303787231445,0.026753868907690048
259,0.2739059329032898,0.020770644769072533
260,0.386191725730896,0.024814952164888382
261,0.31725621223449707,0.014013403095304966
262,0.2275320142507553,0.010098225437104702
263,0.3431525230407715,0.02390436828136444
264,0.19017110764980316,0.017735324800014496
265,0.325317919254303,0.01328842993825674
266,0.11725277453660965,0.005606663413345814
267,0.285810649394989,0.021804388612508774
268,0.0833098292350769,0.0107031911611557
269,0.26904165744781494,0.01329377293586731
270,0.04606454819440842,0.00639343960210681
271,0.1956268697977066,0.017593583092093468
272,0.04691338539123535,0.004356807097792625
273,0.13187839090824127,0.010282820090651512
274,0.1165936291217804,0.01294307317584753
275,0.046532660722732544,0.00775518175214529
276,0.1829645037651062,0.013423750177025795
277,0.08263830840587616,0.01012422051280737
278,0.05291217565536499,0.007816066965460777
279,0.1758234202861786,0.013381688855588436
280,0.09432026743888855,0.010550841689109802
281,0.031725674867630005,0.005730935372412205
282,0.15724262595176697,0.012551646679639816
283,0.10533948242664337,0.011365882121026516
284,0.0232207253575325,0.0048578339628875256
285,0.1465449333190918,0.01184284407645464
286,0.11012367904186249,0.012079065665602684
287,0.024341344833374023,0.005317918956279755
288,0.14545542001724243,0.011259282939136028
289,0.06231684610247612,0.00940869189798832
290,0.0462082177400589,0.00808714609593153
291,0.11528762429952621,0.009455416351556778
292,0.025779828429222107,0.005672910250723362
293,0.06123892217874527,0.009422127157449722
294,0.06828483194112778,0.006668871734291315
295,0.015187547542154789,0.0023265492636710405
296,0.06291937828063965,0.009426072239875793
297,0.030235381796956062,0.0038856803439557552
298,0.02257809415459633,0.0032062071841210127
299,0.05066954344511032,0.008205780759453773
300,0.014065301977097988,0.0024672001600265503
301,0.028579432517290115,0.004529328551143408
302,0.040640927851200104,0.007023754995316267
303,0.010282984003424644,0.0022948419209569693
304,0.029284290969371796,0.004927624017000198
305,0.037985995411872864,0.006531001999974251
306,0.010051275603473186,0.002363221487030387
307,0.024496402591466904,0.004578536842018366
308,0.0381239578127861,0.0064309136942029
309,0.011301486752927303,0.002687842585146427
310,0.018549129366874695,0.0038875602185726166
311,0.03703434765338898,0.006342099979519844
312,0.013337196782231331,0.0030955858528614044
313,0.01196612510830164,0.002843273803591728
314,0.02673988789319992,0.005371222272515297
315,0.01316901296377182,0.002980800112709403
316,0.009101328440010548,0.0021686083637177944
317,0.01825457625091076,0.004378675017505884
318,0.011979235336184502,0.0026819000486284494
319,0.0078676613047719,0.0019358010031282902
320,0.012696674093604088,0.003486385103315115
321,0.01070560235530138,0.002478095004335046
322,0.007401375565677881,0.00197864742949605
323,0.009528673253953457,0.0027853187639266253
324,0.00961245596408844,0.0023807224351912737
325,0.007295317482203245,0.002103867707774043
326,0.007619119249284267,0.0022466606460511684
327,0.0087361428886652,0.002347032306715846
328,0.007739869877696037,0.002303334418684244
329,0.006689323578029871,0.001977834850549698
330,0.008092625997960567,0.002322359010577202
331,0.009193707257509232,0.0026658049318939447
332,0.0072642164304852486,0.002174873137846589
333,0.006470266729593277,0.001984338741749525
334,0.007408501580357552,0.002238237764686346
335,0.007829101756215096,0.002320352243259549
336,0.007586559746414423,0.002294057048857212
337,0.00646035885438323,0.0020064248237758875
338,0.006165140308439732,0.0019355735275894403
339,0.00666645634919405,0.0020859765354543924
340,0.007067000959068537,0.002159670926630497
341,0.007204027846455574,0.0022497898899018764
342,0.006530279293656349,0.002050047041848302
343,0.006038782652467489,0.001960762543603778
344,0.005870291497558355,0.0019248728640377522
345,0.006041444838047028,0.001972488360479474
346,0.006395266391336918,0.0021052872762084007
347,0.006468915846198797,0.002098816679790616
348,0.0064551448449492455,0.002150904154404998
349,0.006109771318733692,0.0020471210591495037
350,0.005831491202116013,0.0020152463112026453
351,0.005624515004456043,0.0019642459228634834
352,0.0055468035861849785,0.001958448439836502
353,0.005561874248087406,0.0019766390323638916
354,0.005641917698085308,0.0019994033500552177
355,0.005766700021922588,0.002049178583547473
356,0.0058820778504014015,0.002068408066406846
357,0.006004133261740208,0.0021201237104833126
358,0.00606419425457716,0.0021184913348406553
359,0.006121548358350992,0.002157609211280942
360,0.006120544858276844,0.0021383753046393394
361,0.006142653524875641,0.002170110819861293
362,0.006131564732640982,0.0021486247424036264
363,0.006160440854728222,0.0021850927732884884
364,0.006187892518937588,0.002174051245674491
365,0.006292983889579773,0.0022264141589403152
366,0.00638398714363575,0.0022337762638926506
367,0.006620955187827349,0.0023128536995500326
368,0.006809333339333534,0.002341328887268901
369,0.007219412364065647,0.002455469686537981
370,0.007458849810063839,0.0024911435320973396
371,0.008015457540750504,0.002633234951645136
372,0.008048574440181255,0.0026210881769657135
373,0.008459130302071571,0.0027386387810111046
374,0.008048119023442268,0.0026338419411331415
375,0.008023343980312347,0.0026749949902296066
376,0.00716317817568779,0.0024699014611542225
377,0.006581246852874756,0.0023890763986855745
378,0.0057280645705759525,0.0021570774260908365
379,0.005098238587379456,0.0020301751792430878
380,0.004857913125306368,0.001954477746039629
381,0.005008154548704624,0.001984233967959881
382,0.005346628371626139,0.0021209423430263996
383,0.0056424327194690704,0.0021353475749492645
384,0.0056983307003974915,0.0022277669049799442
385,0.005508319474756718,0.002111114328727126
386,0.005187470931559801,0.002094956813380122
387,0.0049026282504200935,0.0019809806253761053
388,0.004735697526484728,0.00196255836635828
389,0.004717742092907429,0.0019626840949058533
390,0.004809372127056122,0.0019768818747252226
391,0.0049365209415555,0.00204217410646379
392,0.0050525241531431675,0.0020475341007113457
393,0.005098050460219383,0.002093167509883642
394,0.005073476117104292,0.0020661302842199802
395,0.00499546667560935,0.0020695619750767946
396,0.004880285356193781,0.0020316666923463345
397,0.004775220528244972,0.0020158656407147646
398,0.004683365114033222,0.0019916801247745752
399,0.0046142153441905975,0.0019787512719631195
400,0.0045666201040148735,0.0019712818320840597
401,0.004535861779004335,0.0019660352263599634
402,0.004519550129771233,0.001968418713659048
403,0.0045209783129394054,0.0019703141879290342
404,0.00455472432076931,0.0019866700749844313
405,0.004667419474571943,0.0020146758761256933
406,0.004939431324601173,0.002093167044222355
407,0.005647551734000444,0.0022570376750081778
408,0.0071505336090922356,0.0025808466598391533
409,0.0111150611191988,0.003304606070742011
410,0.016896948218345642,0.004064939916133881
411,0.03119467943906784,0.005819665268063545
412,0.03989308327436447,0.006305488757789135
413,0.06345173716545105,0.008567649871110916
414,0.05790867656469345,0.007622665725648403
415,0.06499605625867844,0.008927001617848873
416,0.0324464812874794,0.005607697647064924
417,0.008958915248513222,0.00336163560859859
418,0.008161473087966442,0.0032038697972893715
419,0.02408989891409874,0.004335328470915556
420,0.03083883598446846,0.006651897914707661
421,0.015333464369177818,0.003133497666567564
422,0.006455466616898775,0.002258763648569584
423,0.014160227961838245,0.0045312982983887196
424,0.020283160731196404,0.0037721931003034115
425,0.01381938997656107,0.004464220255613327
426,0.006322851870208979,0.002172388369217515
427,0.009478013962507248,0.002513710642233491
428,0.015149402432143688,0.00460482481867075
429,0.012654460035264492,0.0032079932279884815
430,0.0070014335215091705,0.0029115064535290003
431,0.0052235983312129974,0.0023201131261885166
432,0.008640106767416,0.002796884858980775
433,0.012317811138927937,0.0038671190850436687
434,0.011002810671925545,0.0033305329270660877
435,0.007444058544933796,0.0028362662997096777
436,0.004748051054775715,0.002109541790559888
437,0.004900197498500347,0.002159163122996688
438,0.0070199379697442055,0.002626111265271902
439,0.009077923372387886,0.0031082150526344776
440,0.012211447581648827,0.0035579302348196507
441,0.012449286878108978,0.0036305731628090143
442,0.01671035960316658,0.004273825325071812
443,0.016306951642036438,0.004121379926800728
444,0.021903742104768753,0.005070397164672613
445,0.019337672740221024,0.004461660515516996
446,0.020881112664937973,0.005113053135573864
447,0.013596639968454838,0.0035725883208215237
448,0.006478290073573589,0.002749438164755702
449,0.0049545723013579845,0.00222484371624887
450,0.009080913849174976,0.002672350499778986
451,0.012742649763822556,0.004133701324462891
452,0.011180264875292778,0.003067819867283106
453,0.006950263865292072,0.0029334116261452436
454,0.004558504559099674,0.002037611324340105
455,0.005848679691553116,0.0022511209826916456
456,0.008498815819621086,0.0032513404730707407
457,0.009440610185265541,0.0030575322452932596
458,0.008220551535487175,0.003138152649626136
459,0.005917773116379976,0.0024375005159527063
460,0.004381418693810701,0.002122471807524562
461,0.004404262639582157,0.002117881551384926
462,0.005535725504159927,0.0024141024332493544
463,0.0067958650179207325,0.0026752371340990067
464,0.007325112819671631,0.0028480610344558954
465,0.00789639912545681,0.0028670374304056168
466,0.007500188425183296,0.0028769676573574543
467,0.008006107062101364,0.002879363251850009
468,0.00770474411547184,0.002894597826525569
469,0.008760258555412292,0.00305331964045763
470,0.008909429423511028,0.0030939599964767694
471,0.01104688085615635,0.003526603104546666
472,0.011789936572313309,0.003542462131008506
473,0.01562430802732706,0.004324884619563818
474,0.016760461032390594,0.004204078111797571
475,0.0217595137655735,0.005227226298302412
476,0.02149992063641548,0.004723760765045881
477,0.02219812199473381,0.005372332409024239
478,0.017283085733652115,0.00409573782235384
479,0.010968772694468498,0.0037987413816154003
480,0.005882984958589077,0.0021996288560330868
481,0.004382575396448374,0.002017999766394496
482,0.006223736796528101,0.0027730928268283606
483,0.009520730003714561,0.002969721332192421
484,0.012365978211164474,0.004003893118351698
485,0.013060894794762135,0.0036491993814706802
486,0.012132365256547928,0.003908626735210419
487,0.009719271212816238,0.003189875278621912
488,0.007330482825636864,0.0029454438481479883
489,0.005348050966858864,0.0023544596042484045
490,0.004241315647959709,0.0021119951270520687
491,0.0039917947724461555,0.002022563014179468
492,0.004438930656760931,0.0021505451295524836
493,0.00546173844486475,0.002391205634921789
494,0.007049039006233215,0.0027869881596416235
495,0.01063928660005331,0.0034172225277870893
496,0.016033463180065155,0.004221085458993912
497,0.03638478368520737,0.006557260639965534
498,0.06948486715555191,0.008562179282307625
499,0.21039463579654694,0.01609274186193943
500,0.38664335012435913,0.0198593158274889
501,1.0018136501312256,0.03603896126151085
502,0.40561404824256897,0.020114783197641373
503,0.0867811068892479,0.011854924261569977
504,0.05653548240661621,0.009756376035511494
505,0.25029078125953674,0.013167374767363071
506,0.2656368911266327,0.0209744144231081
507,0.04707639291882515,0.005916082765907049
508,0.24063603579998016,0.011844025924801826
509,0.28147056698799133,0.021886132657527924
510,0.05270848050713539,0.007556658238172531
511,0.31189054250717163,0.014970752410590649
512,0.28514325618743896,0.021956805139780045
513,0.05450719967484474,0.009126447141170502
514,0.38772666454315186,0.018713537603616714
515,0.47147274017333984,0.027373291552066803
516,0.039230745285749435,0.007636108435690403
517,0.5915504693984985,0.02450740709900856
518,0.7954578995704651,0.03484540060162544
519,0.06384880840778351,0.010356063023209572
520,1.0828543901443481,0.03367750719189644
521,1.5953937768936157,0.04928003251552582
522,0.4187071919441223,0.026838084682822227
523,2.086216926574707,0.0460934080183506
524,0.779628574848175,0.03663260489702225
525,1.3680964708328247,0.048119112849235535
526,0.520905077457428,0.013758172281086445
527,1.2666957378387451,0.027382392436265945
528,0.6166828274726868,0.03218413144350052
529,1.1646218299865723,0.044952392578125
530,0.3199760913848877,0.01233840361237526
531,1.1498942375183105,0.027663234621286392
532,0.4250848889350891,0.02689487114548683
533,0.8862711191177368,0.039067015051841736
534,0.2027568370103836,0.009361904114484787
535,0.7391195297241211,0.024052245542407036
536,0.696995198726654,0.03411544859409332
537,0.5026832222938538,0.029047053307294846
538,0.8198931217193604,0.02848452515900135
539,0.07439956814050674,0.01048808079212904
540,0.5021130442619324,0.02864304929971695
541,0.08696262538433075,0.008692203089594841
542,0.3853611350059509,0.020117221400141716
543,0.32647576928138733,0.023265985772013664
544,0.20700609683990479,0.01874217577278614
545,0.41497546434402466,0.020810870453715324
546,0.061712078750133514,0.009788984432816505
547,0.2547167241573334,0.02075272798538208
548,0.07867395877838135,0.007237398996949196
549,0.14716200530529022,0.010627873241901398
550,0.1798439919948578,0.017543518915772438
551,0.07016804814338684,0.010867038741707802
552,0.2311205267906189,0.014140782877802849
553,0.07817365974187851,0.0115458769723773
554,0.10955257713794708,0.013668430969119072
555,0.13323673605918884,0.010082065127789974
556,0.022072013467550278,0.00519953016191721
557,0.07845050096511841,0.01150724571198225
558,0.04597000405192375,0.005003853235393763
559,0.018354883417487144,0.002602269873023033
560,0.05670147016644478,0.009642497636377811
561,0.014379856176674366,0.0025835197884589434
562,0.02666003815829754,0.004278899170458317
563,0.05192936956882477,0.008917314000427723
564,0.007453556172549725,0.0023895418271422386
565,0.03434043750166893,0.005621722433716059
566,0.07648991793394089,0.010374588891863823
567,0.010660707950592041,0.0031483545899391174
568,0.03081430122256279,0.005500139202922583
569,0.08505286276340485,0.010914083570241928
570,0.01597261242568493,0.003860745346173644
571,0.02470889315009117,0.004848381970077753
572,0.06842666119337082,0.010006820783019066
573,0.012741396203637123,0.003280647099018097
574,0.026844758540391922,0.004999854601919651
575,0.05691942572593689,0.00929973740130663
576,0.00865255482494831,0.0025114286690950394
577,0.03333652764558792,0.005667053163051605
578,0.04463880509138107,0.008286410942673683
579,0.006049325689673424,0.0023637195117771626
580,0.03654751926660538,0.00608324259519577
581,0.04572739452123642,0.008285065181553364
582,0.0053864456713199615,0.0023118453100323677
583,0.03839483857154846,0.006351487245410681
584,0.06173102930188179,0.00947465468198061
585,0.006517405156046152,0.0024390965700149536
586,0.03933723270893097,0.006479727104306221
587,0.07507563382387161,0.010426865890622139
588,0.008223392069339752,0.002683923114091158
589,0.04272357374429703,0.006768795195966959
590,0.07935456931591034,0.01079772412776947
591,0.00785865169018507,0.0024895768146961927
592,0.04908275231719017,0.0071951039135456085
593,0.08416175842285156,0.011199263855814934
594,0.007286535110324621,0.002319315215572715
595,0.057817377150058746,0.007780670654028654
596,0.08321695774793625,0.011194772087037563
597,0.006437558680772781,0.002315324964001775
598,0.065866619348526,0.008382361382246017
599,0.09295912832021713,0.011818182654678822
600,0.006513681262731552,0.0023752085398882627
601,0.07574896514415741,0.00902906246483326
602,0.10372927784919739,0.012496652081608772
603,0.00684324512258172,0.0024939686991274357
604,0.0877528190612793,0.009712600149214268
605,0.09952223300933838,0.012307495810091496
606,0.0075341518968343735,0.002990718698129058
607,0.09707562625408173,0.01025921106338501
608,0.1011417806148529,0.012418453581631184
609,0.008309595286846161,0.0032992991618812084
610,0.10510682314634323,0.010695911012589931
611,0.10359250009059906,0.01257541123777628
612,0.009058627299964428,0.0035394143778830767
613,0.11296381056308746,0.011063673533499241
614,0.11823812872171402,0.013410594314336777
615,0.0089959055185318,0.003460527863353491
616,0.12387924641370773,0.011604462750256062
617,0.12242476642131805,0.013676890172064304
618,0.01044562365859747,0.0038593097124248743
619,0.13522976636886597,0.012104588560760021
620,0.1266157180070877,0.013942125253379345
621,0.012247536331415176,0.004277866333723068
622,0.1460028886795044,0.012531112879514694
623,0.12124732881784439,0.013708577491343021
624,0.015541023574769497,0.004964575171470642
625,0.15198707580566406,0.012777725234627724
626,0.10785086452960968,0.012984909117221832
627,0.019192250445485115,0.005609757266938686
628,0.14972759783267975,0.012728131376206875
629,0.10112742334604263,0.01256235409528017
630,0.01922915317118168,0.005621171556413174
631,0.14541292190551758,0.012580526061356068
632,0.109637051820755,0.01301455870270729
633,0.015824733301997185,0.005052670836448669
634,0.1444314867258072,0.012559069320559502
635,0.11714380979537964,0.013446706347167492
636,0.014921257272362709,0.0048713963478803635
637,0.14751482009887695,0.012629191391170025
638,0.1094742938876152,0.013056240044534206
639,0.01723717898130417,0.0052920011803507805
640,0.14641155302524567,0.012579232454299927
641,0.10303911566734314,0.012680098414421082
642,0.017964651808142662,0.005421158391982317
643,0.143281489610672,0.012470334768295288
644,0.10956601798534393,0.013034751638770103
645,0.015675697475671768,0.0050215511582791805
646,0.1431257128715515,0.012427917681634426
647,0.11414823681116104,0.013304878026247025
648,0.015101062133908272,0.004906282294541597
649,0.14515474438667297,0.012499758042395115
650,0.1082179844379425,0.012982218526303768
651,0.016559038311243057,0.005181542597711086
652,0.14387695491313934,0.01248884666711092
653,0.0972832441329956,0.012318133376538754
654,0.017724506556987762,0.00538991903886199
655,0.13861533999443054,0.012311573140323162
656,0.11187147349119186,0.013112007640302181
657,0.013144801370799541,0.004550362471491098
658,0.13947874307632446,0.012356343679130077
659,0.1321161389350891,0.014208568260073662
660,0.011383969336748123,0.0040971762500703335
661,0.14876943826675415,0.012671086937189102
662,0.12904605269432068,0.014117006212472916
663,0.0141950324177742,0.00470857135951519
664,0.15582850575447083,0.012934993021190166
665,0.11441250145435333,0.01335880346596241
666,0.01801203563809395,0.005429967772215605
667,0.15533749759197235,0.012944373302161694
668,0.11496791988611221,0.013357296586036682
669,0.01696811430156231,0.0052575608715415
670,0.1533633917570114,0.01293677557259798
671,0.11732376366853714,0.013465669006109238
672,0.01595856063067913,0.005080959759652615
673,0.15296313166618347,0.012932001613080502
674,0.12585364282131195,0.013917036354541779
675,0.014593369327485561,0.004818584769964218
676,0.1563730239868164,0.013064631260931492
677,0.11855898797512054,0.01354229636490345
678,0.016547903418540955,0.005186994560062885
679,0.1566230058670044,0.013052143156528473
680,0.12077450752258301,0.01365643460303545
681,0.016018349677324295,0.005089742597192526
682,0.15659448504447937,0.013072872534394264
683,0.12012264877557755,0.013628100045025349
684,0.016278831288218498,0.005135456100106239
685,0.15655454993247986,0.013068108819425106
686,0.11687158048152924,0.013452566228806973
687,0.016781333833932877,0.0052266367711126804
688,0.15500319004058838,0.013018922880291939
689,0.11709731817245483,0.013450158759951591
690,0.01605934090912342,0.005104010459035635
691,0.1543312966823578,0.012998834252357483
692,0.12558454275131226,0.013895022682845592
693,0.014487638138234615,0.004803056363016367
694,0.15645261108875275,0.013065298087894917
695,0.1276237964630127,0.014026215299963951
696,0.015137318521738052,0.004919648170471191
697,0.1597880721092224,0.013179507106542587
698,0.11860646307468414,0.013562234118580818
699,0.017282817512750626,0.005313898902386427
700,0.15786904096603394,0.013140592724084854
