MSE_Loss,PDE_Loss,BC_Loss,Data_Loss
1103.133056640625,1.773788312675606e-06,677.1069946289062,426.02606201171875
1103.038818359375,1.7713379065753543e-06,677.051513671875,425.9872741699219
1102.944091796875,1.7686556930129882e-06,676.9959716796875,425.9481506347656
1102.848876953125,1.7819154436438112e-06,676.9405517578125,425.9082946777344
1102.75,1.7891304651129758e-06,676.8829345703125,425.8670349121094
1102.647705078125,1.7824041833591764e-06,676.8222045898438,425.82550048828125
1102.544921875,1.7726524674799293e-06,676.7607421875,425.7841796875
1102.4423828125,1.7636160691836267e-06,676.6993408203125,425.7430725097656
1102.34033203125,1.7548770756548038e-06,676.6381225585938,425.7022399902344
1102.2391357421875,1.72573732015735e-06,676.577392578125,425.6617431640625
1102.1427001953125,1.633370857234695e-06,676.520263671875,425.6224670410156
1102.051025390625,1.5423886452481383e-06,676.465576171875,425.58551025390625
1101.962890625,1.4959679219828104e-06,676.4129638671875,425.5498962402344
1101.8773193359375,1.4584811651729979e-06,676.3621826171875,425.5151062011719
1101.79296875,1.4367780067914282e-06,676.3121337890625,425.4808654785156
1101.709716796875,1.4123553455647198e-06,676.2625122070312,425.4471435546875
1101.627197265625,1.3936662526248256e-06,676.213134765625,425.41400146484375
1101.5469970703125,1.3693353366761585e-06,676.165771484375,425.3812255859375
1101.46875,1.3430136505121482e-06,676.1199340820312,425.3487854003906
1101.3912353515625,1.3161146625861875e-06,676.0747680664062,425.3164978027344
1101.314208984375,1.292117985940422e-06,676.0297241210938,425.284423828125
1101.2374267578125,1.267077209377021e-06,675.9849243164062,425.2524719238281
1101.160888671875,1.246003080268565e-06,675.9403076171875,425.22064208984375
1101.084716796875,1.2224804777360987e-06,675.8958129882812,425.1888732910156
1101.0084228515625,1.1998673699054052e-06,675.8512573242188,425.1571960449219
1100.932373046875,1.1789552445407026e-06,675.8067626953125,425.1255798339844
1100.856201171875,1.1604807923504268e-06,675.7620849609375,425.0941467285156
1100.780517578125,1.1301419817755232e-06,675.7176513671875,425.0628356933594
1100.705322265625,1.0929720701824408e-06,675.673583984375,425.0317077636719
1100.630615234375,1.0547640840741224e-06,675.6298217773438,425.00079345703125
1100.55615234375,1.0176969453823403e-06,675.5860595703125,424.9700622558594
1100.4820556640625,9.84155917649332e-07,675.54248046875,424.9395446777344
1100.4090576171875,9.512375527265249e-07,675.5,424.9090270996094
1100.3369140625,9.216906278197712e-07,675.4584350585938,424.87847900390625
1100.2645263671875,8.936952440308232e-07,675.416748046875,424.8477478027344
1100.1917724609375,8.674613809489529e-07,675.3748168945312,424.81695556640625
1100.119140625,8.47064313802548e-07,675.3331298828125,424.78607177734375
1100.0478515625,8.28774545880151e-07,675.2926025390625,424.7552795410156
1099.979248046875,8.066330678957456e-07,675.254638671875,424.7246398925781
1099.9111328125,7.846636549402319e-07,675.2169189453125,424.6941833496094
1099.8427734375,7.611133128193615e-07,675.1788940429688,424.6639404296875
1099.7745361328125,7.396332080134016e-07,675.1407470703125,424.6338195800781
1099.7064208984375,7.187220489868196e-07,675.1024780273438,424.6039123535156
1099.63818359375,6.979771001169865e-07,675.0641479492188,424.573974609375
1099.5699462890625,6.763144142496458e-07,675.0257568359375,424.5442199707031
1099.501708984375,6.573959012712294e-07,674.9871826171875,424.51446533203125
1099.433349609375,6.349089858304069e-07,674.9485473632812,424.48480224609375
1099.365234375,6.036871695869195e-07,674.91015625,424.4551086425781
1099.29736328125,5.758672614319948e-07,674.8717651367188,424.42559814453125
1099.229248046875,5.50346612726571e-07,674.8333129882812,424.39599609375
1099.160400390625,5.306391130943666e-07,674.7943725585938,424.3660583496094
1099.091064453125,5.114303576192469e-07,674.7550048828125,424.3360595703125
1099.02099609375,4.93787865707418e-07,674.7151489257812,424.305908203125
1098.9505615234375,4.760384513247118e-07,674.6749267578125,424.275634765625
1098.879638671875,4.581903851885727e-07,674.634521484375,424.24517822265625
1098.80859375,4.4384029251887114e-07,674.5939331054688,424.214599609375
1098.7371826171875,4.265834547823033e-07,674.5533447265625,424.1838684082031
1098.666015625,4.114760372431192e-07,674.512939453125,424.15301513671875
1098.59423828125,3.9812297814023623e-07,674.47216796875,424.1221008300781
1098.52197265625,3.875424852139986e-07,674.430908203125,424.091064453125
1098.4490966796875,3.7558353938038636e-07,674.3892211914062,424.0599060058594
1098.379150390625,3.610288956679142e-07,674.3502197265625,424.0289001464844
1098.3143310546875,3.4336036947024695e-07,674.3150024414062,423.9993591308594
1098.252685546875,3.3181612479893374e-07,674.2817993164062,423.9709167480469
1098.193603515625,3.2121107551574823e-07,674.2500610351562,423.9435119628906
1098.1363525390625,2.9749443797300046e-07,674.2196044921875,423.9167175292969
1098.07958984375,2.7092346499557607e-07,674.1893310546875,423.89031982421875
1098.023193359375,2.4621206762276415e-07,674.1590576171875,423.8641357421875
1097.9669189453125,2.251259019203644e-07,674.12890625,423.8379821777344
1097.9102783203125,2.0686222512722452e-07,674.0983276367188,423.8119201660156
1097.8529052734375,1.879038649121867e-07,674.067138671875,423.7857971191406
1097.795166015625,1.7277668007409375e-07,674.03564453125,423.75958251953125
1097.7374267578125,1.5931571795135824e-07,674.0042724609375,423.733154296875
1097.67919921875,1.4827107008841267e-07,673.9725341796875,423.70660400390625
1097.6204833984375,1.3821416189330193e-07,673.9403076171875,423.6801452636719
1097.561279296875,1.278510097790786e-07,673.90771484375,423.65362548828125
1097.501953125,1.1919966880213906e-07,673.874755859375,423.627197265625
1097.4422607421875,1.1236307528861289e-07,673.841552734375,423.6007080078125
1097.38232421875,1.066831387674938e-07,673.80810546875,423.57427978515625
1097.322265625,1.0279012485625572e-07,673.7744140625,423.5478210449219
1097.2618408203125,9.933949485230187e-08,673.740478515625,423.5213928222656
1097.2015380859375,9.725792438075587e-08,673.7066040039062,423.49493408203125
1097.1409912109375,9.698943870262156e-08,673.6725463867188,423.4684753417969
1097.0804443359375,9.713635762409467e-08,673.6384887695312,423.44195556640625
1097.019775390625,9.878300488708192e-08,673.6043090820312,423.4154357910156
1096.958984375,1.0105333814180995e-07,673.570068359375,423.388916015625
1096.8980712890625,1.0261551608437003e-07,673.5357666015625,423.3623352050781
1096.837158203125,1.0467174860195883e-07,673.5013427734375,423.3357849121094
1096.776123046875,1.0697720398411548e-07,673.466796875,423.30926513671875
1096.715087890625,1.069157136157628e-07,673.4323120117188,423.28271484375
1096.65478515625,1.0599994482163311e-07,673.3984985351562,423.2563171386719
1096.595458984375,1.0333167921316999e-07,673.365234375,423.230224609375
1096.53662109375,1.0232275826638215e-07,673.3322143554688,423.2044677734375
1096.478515625,1.0382410664533381e-07,673.2994384765625,423.1791076660156
1096.4205322265625,1.1089949225606688e-07,673.2664794921875,423.1540222167969
1096.3636474609375,1.2203011579003942e-07,673.2344360351562,423.1292419433594
1096.3076171875,1.358888965796723e-07,673.2030639648438,423.1045837402344
1096.25146484375,1.5002905229266617e-07,673.1715087890625,423.0799560546875
1096.195068359375,1.653984327276703e-07,673.1398315429688,423.0552978515625
1096.138671875,1.8197263784713869e-07,673.1079711914062,423.0306396484375
1096.081787109375,2.0111342280415556e-07,673.0758666992188,423.005859375
1096.02490234375,2.2132084609438607e-07,673.0438842773438,422.98101806640625
1095.9678955078125,2.429488006328029e-07,673.0118408203125,422.9560546875
1095.91064453125,2.660926270436903e-07,672.979736328125,422.9309387207031
1095.85302734375,2.885019796394772e-07,672.9473876953125,422.9056701660156
1095.795166015625,3.1088339369489404e-07,672.9149169921875,422.8802185058594
1095.7369384765625,3.354835200752859e-07,672.8823852539062,422.85455322265625
1095.678466796875,3.605726135447185e-07,672.8497314453125,422.82879638671875
1095.61962890625,3.8608200725320785e-07,672.8167724609375,422.80279541015625
1095.5601806640625,4.0817548097038525e-07,672.7835693359375,422.7766418457031
1095.50048828125,4.292389235160954e-07,672.750244140625,422.75030517578125
1095.4405517578125,4.512072564466507e-07,672.716796875,422.7237854003906
1095.38037109375,4.7131644009823503e-07,672.6832275390625,422.6971740722656
1095.31982421875,4.887133968622948e-07,672.6493530273438,422.67047119140625
1095.26220703125,5.136897698321263e-07,672.6187133789062,422.6435241699219
1095.2047119140625,5.416229100774217e-07,672.5880126953125,422.61669921875
1095.14697265625,5.720470994674542e-07,672.55712890625,422.5898742675781
1095.0888671875,6.063764317332243e-07,672.52587890625,422.5630187988281
1095.030517578125,6.427246717066737e-07,672.4943237304688,422.53619384765625
1094.9718017578125,6.812671244915691e-07,672.4624633789062,422.5093078613281
1094.9127197265625,7.201221592367801e-07,672.4302978515625,422.482421875
1094.853271484375,7.61945784688578e-07,672.3978271484375,422.4554443359375
1094.79345703125,8.011931527107663e-07,672.365234375,422.42822265625
1094.733154296875,8.447906907349534e-07,672.3323364257812,422.40081787109375
1094.6722412109375,8.834816185299132e-07,672.2990112304688,422.3731994628906
1094.6103515625,9.215011118612892e-07,672.2650756835938,422.3453369140625
1094.548095703125,9.65838808042463e-07,672.2305908203125,422.31744384765625
1094.4852294921875,1.0142111932509579e-06,672.1957397460938,422.2895202636719
1094.421875,1.0610732488203212e-06,672.1604614257812,422.2614440917969
1094.35791015625,1.1013455605279887e-06,672.1246337890625,422.2332763671875
1094.29443359375,1.1461785334176966e-06,672.0894165039062,422.2049865722656
1094.23046875,1.1868575029438944e-06,672.0537719726562,422.17669677734375
1094.166259765625,1.2255325145815732e-06,672.017822265625,422.1484680175781
1094.1019287109375,1.2645871265704045e-06,671.9817504882812,422.12017822265625
1094.0372314453125,1.3026976830587955e-06,671.945556640625,422.0917053222656
1093.9722900390625,1.3386516002356075e-06,671.9091796875,422.0630798339844
1093.9072265625,1.3754143992628087e-06,671.873046875,422.0341796875
1093.842041015625,1.4133652257442009e-06,671.8368530273438,422.00518798828125
1093.776123046875,1.4569750419468619e-06,671.8001708984375,421.9759826660156
1093.709716796875,1.497784182902251e-06,671.76318359375,421.9465637207031
1093.642822265625,1.5402234794237302e-06,671.7257690429688,421.9170227050781
1093.575439453125,1.5800077335370588e-06,671.6881103515625,421.8872985839844
1093.508056640625,1.620184207240527e-06,671.6505126953125,421.85748291015625
1093.4404296875,1.6657113519613631e-06,671.6129150390625,421.8275146484375
1093.373046875,1.7167840269394219e-06,671.575439453125,421.79754638671875
1093.30517578125,1.7676978814051836e-06,671.5376586914062,421.76751708984375
1093.23681640625,1.818582404666813e-06,671.4995727539062,421.73724365234375
1093.16796875,1.8670970121092978e-06,671.461181640625,421.706787109375
1093.098876953125,1.916560904646758e-06,671.4226684570312,421.67626953125
1093.02978515625,1.9678739135997603e-06,671.3841552734375,421.6455993652344
1092.9599609375,2.0174156816210598e-06,671.34521484375,421.61474609375
1092.888916015625,2.0696770661743358e-06,671.30517578125,421.583740234375
1092.816162109375,2.1049577298981603e-06,671.263671875,421.5524597167969
1092.742431640625,2.14481678995071e-06,671.2214965820312,421.52093505859375
1092.667724609375,2.181916897825431e-06,671.1786499023438,421.4890441894531
1092.5919189453125,2.2211695522855734e-06,671.13525390625,421.4566955566406
1092.5152587890625,2.2608503513765754e-06,671.0912475585938,421.4239807128906
1092.4376220703125,2.3016207251203014e-06,671.0467529296875,421.3908386230469
1092.3587646484375,2.339452066735248e-06,671.0015258789062,421.3572692871094
1092.279052734375,2.379532361374004e-06,670.9557495117188,421.3232421875
1092.197998046875,2.419043539703125e-06,670.9093017578125,421.2886962890625
1092.1160888671875,2.4520829811081057e-06,670.8623046875,421.2537841796875
1092.033447265625,2.4920782379922457e-06,670.8150634765625,421.2183532714844
1091.9498291015625,2.5308888780273264e-06,670.7673950195312,421.1824035644531
1091.865966796875,2.5788472157728393e-06,670.719970703125,421.1460266113281
1091.7828369140625,2.6349125619162805e-06,670.6735229492188,421.1093444824219
1091.698486328125,2.6932098080578726e-06,670.6261596679688,421.0723571777344
1091.613037109375,2.745108304225141e-06,670.5780029296875,421.0350341796875
1091.5262451171875,2.800597258101334e-06,670.5289916992188,420.9972839355469
1091.4383544921875,2.8473689326347085e-06,670.4791870117188,420.9591979980469
1091.349365234375,2.895284069381887e-06,670.4286499023438,420.920654296875
1091.259033203125,2.94110577669926e-06,670.3772583007812,420.88177490234375
